msno,city,bd,gender,registered_via,registration_init_time,expiration_date,user_id_encoded
VQsqM8fteYDNB9z1qFwTOX1WboFXgv9VOxj39eug2xw=,5,0.52,1,3,20130401,20171201,2566
pQBUuOxtRWK4S17uY5Gg/HKlKG5kJpsBfzCbyOUclmc=,1,0.26,0,7,20101126,20171106,4168
cdumoK2tE7NQY2jXatGpVbsO44clmSHxPcyOqtyukMQ=,5,0.3,0,7,20110720,20171011,3164
owY680B7Ob7a6BE00HMWNldF/Vdmf7yP76pchOGqnpU=,22,0.24,0,9,20060704,20170930,4115
S8Qwpc3lrYPugHe7KVPAcitREPTR3aQt/EKcsg9WwwA=,5,0.24,0,9,20110205,20170930,2299
p40tNEMaiHBSoyVlQSZMEZCobwat22qalmE//V1yjFo=,22,0.58,1,7,20110625,20170925,4131
Vw4Umh6/qlsJDC/XMslyAxVvRgFJGHr53yb/nrmY1DU=,6,0.36,0,9,20070323,20170915,2607
dNej6QQyFUnd6dFNKL52m0UweuUGKCMVVodv6FaN0Cc=,5,0.24,0,7,20101214,20171004,3214
L7evzRwK9/Wxdzpisg/cUVSjEKtDChIUZ/T2qoLonl4=,14,0.14,0,9,20141006,20171005,1772
lk8g903s4zJ+sU8Z2tEeDoFv04EsribVFHaF0MF2i3w=,15,0.18,0,3,20150907,20170922,3853
yJTDa1Vd7KhPaTYvkzydQckK279kgFXXa15NltYkKX4=,1,0.26,0,7,20130730,20170921,4850
5DIIrcyTO3Hr/LY1QU/pOjLjRMgzUeNRa7sWtICi3GE=,1,0.26,0,7,20110308,20170914,542
FkDIJ8gAHaax9AMQlOsChXlOb9mlu70BfRbyTrF58rI=,15,0.24,0,3,20150403,20171202,1339
ZQ2sSZeGRv36BQ7B+zKdWabPhku2fE736j7eV6Ca3OI=,1,0.26,0,9,20160424,20170813,2916
rocJNWD+dxjlaeLlZp8hxeQRnGzoIEy+wYKE92VDnP4=,1,0.26,0,7,20160602,20170420,4362
UC6+Az93JRUNB290vAslrWO7F3enO141MYMxo0AaE3U=,13,0.22,0,9,20111029,20180203,2461
/FCBnl29dWHMs5Pdb3KGUxvWo4YKuiEN19TzdOkgAp4=,1,0.26,0,7,20160322,20170922,85
PhG74glGCFFmmedC+/FZy4tcr4j1C7u5vH6d4nUA0J0=,6,0.3,0,3,20130612,20170909,2115
c+8CprTNFP0hphXZlPDvE0ewe0so5COp0jCh7qvwF68=,22,0.22,0,7,20111221,20171007,3114
zZoK8xTxnC2XVH0pHflduVUbr8lkxFIntE53myxzht8=,10,0.1,0,4,20151022,20180320,4965
UCUleZ7pqjU2YCm2d/saENjn//1qqgwndUeVZbXh3cw=,5,0.12,0,9,20111228,20171227,2463
JrCWxmHxq+tTtWvdXVHzV91UZDvdYule/Feog5Hs10I=,13,0.26,0,3,20130715,20170912,1667
T31nBIVQb2bFZpmy2PzeeVMlcQZmJfMJTWKGQQD3gBU=,22,0.36,0,9,20060314,20170930,2358
HlEWA511O/74kMVu/K9LgtSzXu+TD9sXPn4VsMv3L7g=,5,0.54,1,7,20101119,20170930,1491
cF/VJmBHwhcqdd016oPP1wXBdWSjxEHEzwlhEn4+/4A=,15,0.12,0,3,20160104,20180405,3141
2HPrrpeT8k73bpDAgkURED+wxHKAtk+CmxM8rmbWQ2s=,6,0.18,0,7,20101028,20170826,322
wtLY/9C27DKFqU/0Ie2UG4G334AWuhlwR1JfrHRavok=,1,0.26,0,7,20130823,20170222,4742
Tr2Lb0GEN45KWQ00c5oTsA4vWQq//VZKfsYV5CKFdmY=,13,0.36,0,3,20130828,20171002,2434
8sR78tv9+PEYbiOC5Y9KqbOb9BDesZ8Vh4psZqYeW3c=,1,0.22,0,3,20150830,20170513,818
mDUAZS/nBqo4A/FmrPg8vCoATNMmdzsfFcVf3qhG2fQ=,6,0.12,0,9,20130919,20171026,3903
7WeIzZSXlGtSi0zviCvKaAzbOqxWxXlw2pkTygj+638=,15,0.44,0,9,20131128,20171029,711
l8r5s1W/iTPlGRxMXJDl0aZAk9suTgtodRrbXN8Xly4=,4,0.32,0,7,20111222,20170717,3804
8eyWJ+EjTTATSBnmQXFYew3AbXyea3B2Q62un3M+U20=,9,0.66,1,9,20110405,20171002,797
Ec7rmNYhT2jfcIpl0W5af12hKkXoqmFtRsMZgfs/rVw=,13,0.28,0,4,20160604,20180623,1258
Sd3Ltyd45hb9Qzx3Yx7q7kwBmfM5bZksxR7iH0IyGu8=,9,0.1,0,4,20151216,20170709,2327
q7zVHl6rWbLoKUj3FCHSjO2caWkhhKskVfxPRyLBOHo=,13,0.7,1,9,20081207,20170910,4230
90aLiYk5KaFalKbY4Sz5PeRAWA2Y60gX1Cttdo7qFxc=,6,0.12,0,9,20140625,20170711,836
IA8zMn2f3nBGJsYYajD/OTNH2e2W1soQFj5/lJOebow=,1,0.26,0,7,20140517,20170917,1528
WjD1JIEMcA8YGc5ZxVYsqx2niQzK9SJnMEYYL+l4B6I=,1,0.26,0,7,20160621,20170920,2670
twYtyj8ieBziB7SRU++cLy4P3mg+qXYcZpq+vszTqQ8=,1,0.26,0,7,20161209,20170908,4544
Dfv6XfNRj0SqMDX5b+7f72JJLKyu1zOBXNEa4mPV3kk=,1,0.26,0,7,20160620,20170919,1183
KGWXBUFHYyeqUzlVwA242LjhCe0dnIbOBWwomDDqLIE=,5,0.22,0,3,20121209,20170926,1706
R6kLVdhV61OWSdozJ1NfB6Wgp61fp7jlr09kny4r2lk=,5,0.82,1,9,20100827,20180802,2208
pnrm0BKKo5A4qiU2fiU1m4t9oFcP8yjSnUTnrLbSmU4=,15,0.1,0,3,20141021,20171204,4199
gS08x2yUcqpaZ66FlL7UTUe8bidn5Ro1KPqGIxfF8b8=,5,0.42,0,9,20080117,20170923,3449
Wr1nXgbn/woZvQ6Ndcff9w9baMhO2hMHxNYM/FYlq2A=,5,0.1,0,9,20140818,20170926,2679
QgoKub5ji64GUyyTTH9LSYimj7NClnJW5a5SG54Xtrk=,1,0.26,0,7,20140903,20171002,2177
mwkQDYl3MGt0OR2YnZKw9ATiHk3bqXOWbmNQM9IPxHA=,17,0.38,0,3,20150325,20171002,3954
eTuDxlwU+bzG5onQLoUVmFFPDrFQ14pDuZvEaghNNfo=,1,0.26,0,7,20140118,20170916,3296
JdaUggN/5pF71q813fRYe7opQ4tjXDHL4skdN9fM0iA=,3,0.16,0,3,20111225,20180408,1648
g/t0UUnqwhIAXrIAvS5Y4HxMGukkAGDUL/0pau0FI9c=,1,0.26,0,7,20150816,20170810,3416
bxKJGEBfmhGl0uuNiNDakisbmfUKYFF55+aYhHyJmz8=,5,0.14,0,9,20111117,20180227,3109
uUQPoiyE25SBx59faShH8r26XE7etIVVTCE4x2pLYt8=,1,0.26,0,7,20151027,20170930,4587
r0OrrnnnavJHdEjMm9J1Xj6Q4ZxSNAeSFXC3/4Xr3us=,10,0.4,0,9,20061120,20171021,4287
Wy8p/mu1KZ8GGu75hQs20vMfXuj3kiHSBi9BGt9i1Yg=,5,0.28,0,9,20140319,20180210,2696
zW8wYutREru626lqmyhDkhLIZ/iPAAEm2+vyhWIYmmk=,5,0.14,0,9,20141217,20171221,4960
kI4KiOQdkG467/scXpnxSg8Zr+hQSKLGJ9mn8iodd3g=,18,0.66,1,7,20120602,20171018,3737
XBIr/RWT5OfBuveF45qDfTNJxBCSCPAYMCHLrw2dIPc=,7,0.26,0,9,20040819,20170930,2719
3zvTClJje0VGn3r2zgHsSQNRcLCYD204kta0qagl3ik=,18,0.4,0,9,20121230,20170716,462
TxneOykZ/MOIbQmA/aJ4EUQUIR9r+Egt6TNQu0WgwpA=,4,0.32,0,9,20070512,20170923,2438
jqS4N7VSNz5tbFb7ZahLs/mQ+uEl5VkqRa8rXgghCfI=,8,0.08,0,3,20150608,20170809,3703
b6e8+YMdIHHnZXApPfZ1SyZNERFOP2G1Evj5n8x/MJE=,13,0.12,0,3,20130410,20171018,3047
LoEVIvAXBC/L1IvObsy44VEA/yac0InZrqmuSxIUKR8=,5,0.12,0,3,20140714,20170908,1820
+51JjP0mc8KALxCtMA63ZB7cXacX8sAa7ncuNVKDZsk=,13,0.18,0,9,20110105,20171001,9
sxgyLppOCc8ymxWTAL0mUjk14IF2Q+PJDvs+2SRo4j0=,13,0.26,0,9,20131230,20170825,4459
rTRnQS/r4ShT0b4O+MibIwdjsMkoNKVDz9ZXxS0yCYg=,1,0.26,0,7,20160905,20170714,4331
GQioniCiLceLSiCTtgNj3Yo1xPvv85GB7kvP8Ecs7A4=,3,0.3,0,9,20120803,20170816,1387
ouDJCKtqlRd9749zxzPB8qAMViixpkQGABD/QsOrSl4=,1,0.26,0,4,20161107,20170913,4109
+vm17K7ZyW0Us/aX1TDeLug4qGTJpIZmcQpm5RT81FE=,4,0.16,0,9,20070710,20180225,62
h8ZkaOm8O0yF0ISpO6HuYowm0SME0e1Yx9kquZ9leks=,15,0.24,0,9,20110529,20171030,3504
Pkh7ERyTAFemdv0eshcWKuI3lnUGd8nxWCUiGVuo/AQ=,13,0.14,0,9,20070708,20170927,2118
H2od3/jBbKh3g3B/4fvmG1iZjAvZkbB5vIqA5h43RZ4=,6,0.3,0,9,20040729,20170930,1438
jo2C539FiNSfx4zRIH83EyfieQ2iWtS/zQjzv1ghRqw=,4,0.28,0,3,20120106,20180526,3702
iJ8GpXE3ZTd9HfZBxBkZzldWIJVifdlmHyOuj8YRgcU=,22,0.2,0,7,20101206,20170921,3598
DVN5e38NF6Y6G1pII8ROU/cFiRUz40bRCX8KjAmEFXg=,15,0.12,0,3,20130212,20170624,1172
c7MdMXzF9M1RGa0v7KKDDuOP+gLjVAfS/oCl757V358=,14,0.26,0,3,20130831,20170921,3130
j2zFmcEN0Avbh+BBbHLTHamPXz9+IwEjyH6AgK2ffpE=,1,0.26,0,7,20130419,20170919,3651
Gytn0lz9OGR2vGl/tSXA3rDUcNnU4TnxFcWb+iv2pXc=,6,0.24,0,7,20131012,20170917,1430
XalDDhiFOwNvHOF4D0HSBHjbaXHOpCjm1FFjCcSUsMc=,1,0.26,0,7,20140714,20170915,2765
OhwMkDyA5bYHtRqBgs2VK/U3sUyUnQP50G1cEqloAao=,5,0.2,0,9,20100728,20170930,2035
EbFZYurZKp8cx+mUOxXzucl1iV8+pHL6uMkTgdA4r4A=,22,0.4,0,7,20160317,20170923,1256
VYiSEK37BagL6nVw3jmfHLMq5GGFUtVTMQOFRY3JQ6s=,1,0.26,0,7,20160603,20171003,2579
HuFOJ2Q63w9hQGwMk8TXsG7HF6CbX3GUbFg+vC5Kfhg=,13,0.2,0,9,20070411,20170930,1505
TjvQDVjhBUBq0OmXYEMOjAKvq2vdEAZ6/4oeDTrhahs=,4,0.22,0,3,20150402,20180413,2422
08rvvaaab7dM7h78GC4SphLkUCSXPxpu6sY+k8aLUO4=,5,0.28,0,7,20120105,20171113,157
BaW3ZVr7BVnOVL3FytmK7RADGQXNN2tIlkIpiuoX+60=,14,0.26,0,9,20150408,20171012,1024
ppyMwkXmVaoOr93kaEPzGTRrH6iZok497XqL0+fu6qI=,4,0.48,0,4,20161118,20171220,4202
K+H0gt3dEEsokZma1aZbQn3ILRutfNgzQ8f7IL8rCOc=,8,0.66,1,4,20160202,20180129,1682
o5aX6WqjLMIDK75c2riIpSvNgitb358m4yw3q41ZVzc=,1,0.26,0,7,20161012,20170921,4052
3Z5BQKcbUG247tykVls4XKcDYlq7IbWIbMCQcX9HgOM=,1,0.26,0,7,20110926,20170930,428
mdIey6HyDWiVIsemFLtNZu0PslNzwLt8WQR+vBIL2ws=,1,0.26,0,7,20120623,20170923,3928
8zDNI8IvHxXaRVvAc8RrJlcwGmpPF5Dcs8KDeBNJrhQ=,13,0.2,0,9,20160318,20171029,829
u/jGayGYsNcc62zeWBJDwfe2YULx5MhIlfS/4ENXUf0=,1,0.26,0,7,20150821,20170923,4549
frFj/Dgyl+DWnSaEB3n7OTL2SDePqj0NyTxubAKruEY=,1,0.26,0,7,20160930,20170930,3405
5aAe1NJJJzk6ynRN7lD/2Gb9ZEDiWE4pTjnzuTcR4DQ=,8,0.22,0,7,20101127,20170910,567
UQRK0bELynR4Y40OyqzTqMifXQ617NUcPBdqzgvdMxU=,22,0.3,0,9,20090103,20171018,2479
iJ4dVFSgX5mh8bbYKo5dv3OoF+3Bx9AwIplTDZ2sDdk=,1,0.26,0,9,20140809,20171003,3597
3n9vo8ovqNpfjweB25F5erM4dTDth2OuWbJD2ONbISE=,5,0.64,1,9,20110307,20171008,446
eEw6KcTp5UVwsEOhIr7KA26RfIr1S0g015ykKrm/SA0=,13,0.46,0,9,20060901,20180507,3276
oXE49jqHEDo3Ianv5kAKrHdwDAW0hBXEAV+2Egzp9jg=,13,0.04,0,9,20130329,20170913,4075
t4omqu8B+c3bccGvUI7Nnx+aGMR+fUm1W6q7VDAvaWM=,5,0.12,0,9,20131026,20180726,4471
m2l4NQF8aNLBvOTEQIrOzvT/kpOMj8LSD6KF9mILGGE=,6,0.06,0,3,20161003,20170909,3882
hTYFhfNBFZPWFHIzSLk649udmuYXKjgkGjH7s0pH5nU=,22,0.12,0,3,20130823,20170924,3530
XfkcHlYbRt57hEH2/kzP5c1qnVgIicHFUKMM+e01bJo=,5,0.12,0,4,20160106,20170908,2770
YEqJC2vZJoAhLP33OOlrjsFrYOqJY4df1DlB7ZHRB1k=,1,0.26,0,7,20150719,20170919,2814
U+AHGGceAwwx3DwOOh0vT8FL8WRhjyeCE0KluFl1O/s=,1,0.26,0,9,20150523,20171120,2441
SWoa4UvhuutHxhcRAxlfTc6Jr1j5tGw9cp3Kiq+ayKM=,1,0.26,0,9,20161011,20170328,2321
dyl/+SrhkM4ZBoUKFYPvG31PzTuRWBsEDVKRf2JofIM=,14,0.1,0,3,20121027,20170925,3244
JeHaIUm0RkszKt+ZRu9jgiA8gAeLaD3Xz56QVBMJcc0=,1,0.26,0,4,20170110,20170615,1651
N/9hIWoiIT0VIDwMz9G891B1BZV3schnST1RBNXysaE=,4,0.22,0,3,20140511,20171017,1902
fLmXduHIzdSIYyBott0d7A3r6Ova+8uRSMWM7vfyoxg=,22,0.02,0,7,20121217,20170917,3360
c1WMW2OPDC3J2WgRdTqGcQJTrFNXdFvIlRcDb5Zzt78=,4,0.26,0,9,20061108,20171001,3121
LgsTFSXYMdN5d2WZmfOOTXusDqbU216LJuwcZUIqQKs=,1,0.26,0,7,20140228,20170908,1813
hYP5fnUjX9EWjxrkDxxeHjk6T52mUPS2K+GFW8pwkKE=,13,0.16,0,3,20121112,20170921,3535
mH0G4wi0u35/WiS8S7hD+xXzu9puoxl6xAFSsm/1z64=,13,0.26,0,4,20161107,20171229,3908
uhovNdbWCJ9XX96mEEcSOX//np6kjxBILpotKtyNdY0=,13,0.2,0,9,20100713,20170929,4600
APENvd4mct7QPUiHMaHZqeIc0LOeBA8+CeP7RYT2R/Q=,13,0.44,0,3,20140115,20170920,931
K5WWXCa6BmrTHqljaNgGYPXvT2tlDlhN5OUnsHoJMxw=,6,0.2,0,9,20110114,20180204,1689
wtnNVqg3E0t5j7uQ9b6DtS+QBG4nKO+9pa6FXkG6ktE=,14,0.08,0,9,20141225,20171004,4743
Hic6z2d7v9404pFRCnWUNnaRYf4QH4r8f1sRuxTe0fs=,5,0.5,1,7,20110214,20170930,1487
BtS0WHKf4dnGIXfVCg7mEYAeCHLzrsXS0I6bg4n7QgI=,5,0.62,1,3,20120801,20180911,1047
iz8vqkV1JSRbc3Rgid0qSnR4EXhLwIAnLxbU2qRw6Q8=,1,0.26,0,7,20101012,20171007,3643
Ka5PudTZUp8cEcDngD8KTwGDVarOhrZn9dlAF8wwvAo=,15,0.18,0,9,20140425,20170101,1730
J1jzgcvdoUXaiHx020PLL/Jex16KLUAIZWCBSp8dDjk=,18,0.16,0,9,20121222,20170422,1599
bT0Q7vVfsPeyq5mESDTHRRbFyXttS0z6qPJlh6iGZKw=,1,0.26,0,7,20151019,20170919,3069
fe+6batTKL/NxXhhzfDO3yBUmFmQUQAgRpYmF2T0t4E=,5,0.36,0,9,20080805,20171006,3384
8arpyGZg/DAjyCJ5IWlQRUHExXe7ykId/WmusVkd3L8=,4,0.18,0,3,20161119,20170712,792
UAXT7Ekgmjdz32GwkRkm7pvsM2Dk/xT5lU3XPR9Sd3w=,1,0.26,0,7,20131126,20170930,2457
LPuZh7eV6wKEJ4OFxV3qQUOZt6n+Ay5xQ9oznhDc6FQ=,11,0.86,1,9,20090912,20171003,1791
mOvvzfh9I+OU6KQyk24M/qNoSTiewZOQbxnBa6+ay0g=,1,0.26,0,7,20120114,20170921,3918
2pUzjoYYUf9j1xpJOGmzu0Zp+52MdLKsVH0eFLePBbs=,1,0.26,0,7,20110803,20170916,359
qCdv9I9kDcR9VBm1qjVIHu1gNRcDz6tegOdrMM63TWA=,13,0.84,1,9,20140314,20171119,4235
Rg/q8FWPCNyi/+40wIu8zxSXgEvH4phfep+rp8YxXp4=,13,0.34,0,9,20060301,20171006,2251
dPcOnStyeGxZfFWOZB3Tns7gA56Cws3nZ76cjthqNIk=,1,0.26,0,7,20161009,20170908,3217
CmFF7dEpUe9zbKlD5ylEdm/2xI4kJODR6I6Gt9z8paY=,13,0.18,0,9,20081101,20171016,1122
me3mg3eO+H26AocPdhm3WG6wEXqOmbRAwTVGbF/hehs=,13,0.36,0,3,20130713,20171020,3930
kX1FWlKd6z/rPmBqGCFRNGk3tR0xQeE4oPEcIba4crc=,1,0.26,0,9,20150122,20170320,3753
i3H/n3UrAuPyyAjA2Seo3/gvZTy+Owpcf2vvuPCyLXY=,13,0.1,0,4,20151122,20170917,3582
kZwYuBf4ePWgGx80OUOsdMfexGHSD95wH5pZNXxrK1Y=,13,0.22,0,9,20111204,20171006,3761
Ut9+HYUo6J1RKmv7ujrKC/huBQn5eicpQbVHw6+9f64=,1,0.26,0,3,20140224,20180222,2515
R+LK/bowkHBt6N4QmdKjERuWpd0Gi1ff+zk3/v91sA4=,1,0.26,0,9,20161031,20170107,2198
OOnbiUYO5z2bCYqp6149SfB6jBzu/iktE273Nt6iGGg=,4,0.12,0,9,20140308,20170822,2012
nvixunVOtueTUqlvE/CY95ixJMyXLx9wNwt49xab4r0=,1,0.26,0,7,20151105,20171004,4038
F6dW4b8dHmbsid5jkCE3ktf5aah9zvSIx0fZxmOzJog=,1,0.26,0,7,20161012,20170924,1291
Tf6psMbiTTSPFhDAZC08uYS4HFQywKX1Gbgt6kZTwFY=,5,0.14,0,7,20130527,20170930,2413
W2fLKSChOUCWsfGGlKTZJKOlxTVJE37nOjF+Qfqe1Ng=,13,0.58,1,9,20120705,20180102,2617
Bh9uw4ofBKg5DhjShXVvrKwMM9DWFzOR/Lr3mYf59sU=,1,0.26,0,9,20140922,20170930,1032
laqw9dkq7BjaXI5e6qiDbgIPQWY6pBQogiHiCqKmeag=,1,0.26,0,7,20130822,20170912,3837
seVZyDB7dYCwS6+D6EKOeJckut8erDIjDv0Aovffelg=,5,0.18,0,9,20090222,20170913,4437
H+unrWwoeb0sy5bGfZC27oPD7TiA28ThdFkGA6jq9WI=,4,0.64,1,9,20091011,20180424,1433
CImERsQvTqIpMr7taHHyd1nwEHbmpXjvyVrMEr1EtqM=,11,0.28,0,4,20160625,20170610,1084
UYsDRcm4UqNQVN+IrTfJX1MDsFCiGu/5EZT6MKb3B4o=,13,0.1,0,3,20150721,20171204,2487
15X0t5vRjUHIM5pz3sG2uRXKmByvyRXM1PlV8BvJahg=,1,0.26,0,7,20150809,20170908,232
xk2BNfvdRb6aMB5EJbzDYpruZMqcMDNmEL+RWzgrbX0=,13,0.58,1,7,20160203,20171003,4815
2l4uM5JlTvaW+zRBdwy9Bdwu26sNVQkO04kJ22JTt8g=,1,0.26,0,7,20161009,20171005,353
I6BWuX+5GHb/f6O+y9Bt97A9KrX4hzn6Tj4Ga8jz/xM=,5,0.16,0,9,20070918,20170924,1522
3pdqg3owN6OvKh5Kirf4GO+eSRpoWLWkxKbWd5L7unw=,16,0.2,0,9,20080914,20171105,450
eID9BwqLVIfV7fKc38znhjiqPXRlzx2ne6gIa9P7vnc=,8,0.26,0,9,20051014,20170924,3283
VffNQO0UYCbnspnI9qir2wKaBKfPcNxoMUfIykY0J64=,1,0.26,0,3,20140514,20170717,2590
oNeK+4aUfZ4nVgOurQpuUikMKMsKWcghL5MBqeR9lN0=,1,0.26,0,7,20130115,20171005,4066
cjOTL1fcGxk2OcvvJLbdLukf1UUiZRT5qEP+O1HudMY=,21,0.26,0,9,20150820,20170908,3168
r4co/S9RHxiDRhmxrrsEVBSYsoJGkmC9MpK2ssCbua8=,5,0.02,0,7,20160626,20170930,4295
VRNOrOizy1zxItZtdAdXejW6pXxLVoHYpudF7UV5MVY=,21,0.42,0,9,20110410,20180926,2569
n5kxrgD0bQsXZi5fpH/bpbqh29XQIu4gyJqhvqI4HJA=,22,0.24,0,3,20150608,20171010,3972
wsFBmQdZv5FrtzyzvIGuZJot/n70OxiOcvfoCgIwRy8=,13,0.34,0,7,20101213,20171005,4741
k4hXX5Ry0IOXwrxkf0umgrJeyPG5uT5XyVKJ5Vf9oPs=,8,0.16,0,9,20140706,20171207,3721
PTgBP9zjGD036cKIEGbQ9/O1yPzl4Hzj1majx8kospM=,13,0.26,0,3,20130918,20171014,2098
hYJpPvGod6vy09TnlXdQe3Q0vlxju5u5Ruf8V2XkTio=,1,0.88,1,4,20160926,20170929,3534
sa3K7df9la33w6cWm/kTv2TH9i5wmFmy5Ys2vIl1fqM=,1,0.26,0,7,20141016,20170915,4430
WkZ4cMg1h0g9+m6vgVAlp2rxso1reG/L5gr/ILUzkBg=,14,0.34,0,9,20130906,20180218,2672
3YtM6/vu7jk3c2afsQDydGoAeDtCJO98APhSgQRrc7k=,3,0.38,0,3,20141109,20180327,427
soeKuqgekYL1qkbW+W4ycRCmAyWVy+iFCx2A74H6AUA=,13,0.2,0,3,20120201,20170918,4452
v3iWj2uNYuVPKwMYOpV2y1h4YXZBHbsE7rCJkkdncr4=,1,0.26,0,7,20111227,20170912,4625
shmXYdMsy2EN8KBgoebd45RAdqtGbktFEmT27BEV0Is=,13,0.18,0,3,20141201,20171006,4444
h216MRiGWBVAPwDqEwWBRYrmjtpOK7MbnWCn2gl52/g=,1,0.26,0,7,20130214,20170917,3497
8ERhb9B9eW0g+P30kYzDU359xdR8vMCYoiGq8WDJs4w=,13,0.18,0,9,20120112,20171208,765
TbgmqNYomfK1OzZYKw7NVC4hW9aJJjOENwI1EdW7WE0=,1,0.26,0,7,20140115,20170918,2408
Yh9eCUg016dQ/Fbgh3sKMTbNCPV4y8LyBrYI/qD+hqg=,13,0.26,0,9,20131019,20170925,2855
f2O7tuPnTFllSyIH6Avrj+CFMAlzrw0e4PLM5mZnWeQ=,15,0.2,0,9,20130515,20170930,3339
yynxYxm1YGrNxjbwUCyeMYGqIuUEzouEpvnweQX6JVI=,4,0.56,1,9,20080924,20171005,4907
81Mz1lXjVLAZ3/z0sszhpaLM9TDZtO7y3+taC6Ll0Pc=,1,0.26,0,7,20101227,20170518,747
INh0gBfoFvMyTEtLW56Zf6csE20J9gBZ8s1mr5icpbk=,15,0.3,0,9,20070621,20180901,1546
34jrP+p4R5WSooAjhjAaE52usP+ken3ytdKs97F1ZuQ=,13,0.1,0,9,20150405,20170930,384
UHGNxgcq6NK0X8o96KErG6A4mMx8t7hFvULBWJ6GTwE=,12,0.24,0,9,20110628,20171225,2471
EG4Af4H0MloEs+eUUIQosIVo+xFAoNc9iwBWAEQepRY=,1,0.26,0,7,20150803,20171003,1229
18eo6najidk7KlHHKy0Uoe8jTC8EX9flY6IFJENoOLM=,1,0.26,0,7,20130423,20170930,236
FkQ2KGhRCA1R6k1155HEtheP3USwwEagge1VQuULIz8=,10,0.16,0,3,20120616,20171017,1340
v+vduLHxxQZDcEYIaILrWYnwMTo3Dkb0kBBxU2qb+kQ=,14,0.22,0,7,20110314,20170914,4621
+V75XeH7kbI2NxCwyn/iwoZANg8cf/gNgJdrnAd19ws=,5,0.12,0,3,20120927,20170930,31
9l0iXV7kSXBhewqvcYrNR0UPrw6mI72aSmz44OuoxT8=,5,0.14,0,9,20110121,20170918,880
t9K13PjWl9CWpqWJq6W4fsondmKMXCLXNNZsE2nKCnE=,5,0.18,0,4,20160804,20180710,4476
CYb4RkfFA6c2hTfrymGqHECXGPS4cCor0pbWWzIJtaA=,13,0.06,0,13,20161127,20171023,1105
cVPxWbVkRkduanPSuIME1JbmhN1vgzQXVH3NJnzUE5I=,1,0.26,0,7,20151117,20170917,3157
A1EIeTWZ235YiB9oGzoGb2rc5vrdfM5MhiY/pH/gEp4=,1,0.26,0,7,20160109,20170908,908
9+wBtS5jxYNS6ZTS8QmPWzvvwQ6HBo48S2Xuvd/oZnU=,13,0.26,0,7,20101215,20180208,832
0/mhIDZ4qpauIi6QmNPY3/eU9zIkBZDUoKrlKeGi0aQ=,13,0.08,0,4,20160304,20181002,144
uFBXbo08ViTpCZnVJkN6MIkoEfH6ZtTetB1UOzQmUZs=,18,0.26,0,7,20151103,20171002,4566
B7fMlCckpy8U4aQHr7VyBcCoxfKTtHrFYiPFSwPh7J4=,13,0.34,0,9,20100719,20170108,988
//4hBneqk/4/TtgL1XXQ+eKx7fJTeSvSNt0ktxjSIYE=,12,0.06,0,3,20141028,20170808,66
rEX6MCjiOH5cqTy407vN273ALq8BrKpNkVknBrSC1iY=,1,0.26,0,7,20140511,20170910,4310
BofOFHCcwFIvH8F1FBl20z5eoPUGLwmWUp2y6KdmFJg=,5,0.26,0,3,20140524,20170910,1041
q6vZ3ibvjK64E3TvdT3mg10gCw1BCzW0GgYGO5p4Uuk=,13,0.36,0,3,20130218,20171002,4228
mf49Bk8JXH4I3IO4CY1UzB571YbTgBCHwzZzr2ifqB4=,13,0.22,0,3,20150611,20170915,3934
rjRl67asBF0lRydRYPLTPJ0SqC/NQEi8Yt7Ql4sjJSY=,7,0.08,0,4,20160314,20170916,4353
HnEOu8bAfun2jxfuxbfpxxFPaduB/SRxepPSSr966gw=,13,0.46,0,9,20070104,20170315,1496
qiPlzVXyAk2idc3ErGwdbv49O6qXv4e0yZyBKy3ncIk=,4,0.34,0,9,20070312,20170919,4260
BCxU1qMcsXlQ/UjrJJj91xeCobT5y2f+pOWOzmBo9j8=,13,0.44,0,9,20071224,20170930,996
2aY4fVvcDt6tfVFp2DJZ5gEXWlMPTUQWUgEe9Fut0mw=,1,0.26,0,7,20110126,20170815,344
YhoFphWEXYtM6OHQnKDO57vjmdLCTx0mC3e74tyvOkA=,14,0.48,0,9,20101213,20171014,2856
G2VpTOsdgqpCW2cJeH0dXS2d94IZvgeLlGaDEXbPPws=,13,0.32,0,9,20110206,20171223,1364
VEPSjbOluF9kl7L+0CE6XY6MfoXiKbvtdelIbUk9aQs=,5,0.32,0,9,20041017,20180309,2553
IXf9+JcBcY7H15W8HoaTT6GcprZtFBWfx1PQVGWdUSI=,5,0.22,0,7,20130806,20170907,1561
XlfTQJGOJZdecbSjPXHigswTgQJZu3ZtV0zdb8+TAyI=,4,0.26,0,9,20100521,20170918,2779
LYJIR2kR9I8Rr1BD1RAwlIq7kmDVnXxEn3zIeEUMSW8=,4,0.2,0,9,20101228,20170929,1804
XkORogCcAwIoTSBptOED51tv9wXQ2WCEqGgvwqKsyU0=,1,0.26,0,4,20151116,20181014,2775
x9JYlJSBNsO+ikp41JA/A3QgISfzekspIBUutZUwCrA=,6,0.1,0,9,20141021,20171029,4770
9R1r2OUdjAfX52pKGNSvUzAsuozgaMH6uhMMAFwoYhk=,1,0.26,0,7,20150928,20170930,856
x97GEzeLZ0zndBxhU6ifwOyWpB6S8J3shv4jPp8za3g=,4,0.18,0,9,20090627,20170930,4769
