song_id,artist_name,composer,song_length,language,genre_ids,song_id_encoded
ogALxFJ2brtZxVKUyJym6ZuiiO/0QCD2o0qcDIC/DlU=,炎亞綸 (Aaron Yan),JerryC,288229,3.0,465,16211
7PidErNLufcEsmJ5BGqG5DLIU/5misH3nuUp56gUxw0=,Best Piano Classics 100,Ludwig Van Beethoven,146207,20.0,958,2845
VDa8mmeFbzdJNsET7aF8i7HiSHyONgPB1HEPSf4uCuw=,Kungs,Kungs| Jamie N Commons| Melanie Pereira,184923,52.0,1609,10274
XrgOkvUvJttdGLhQ+670JVA/qeaMb7Kla/rZIa1gz30=,蕭亞軒 (Elva Hsiao),Shunza,222667,3.0,465,11062
2O+L1w9nFBA+Wk8DZDEZzsLG2FyDmxrh4mXSGQmKA0w=,Lewis Watson,Unknown,182208,52.0,465,1336
LY5BnhSGWSCQFp+rtBo92D4SRgAWPu00CsC1a40o1v4=,Liv Dawson,Liv Dawson| Guy Lawrence| Oz Moses| James Napier,207400,52.0,465,7252
F/Qxqyr6xTkGYhrB13sCXJTXuXlzrXV3rDuzLOmn++E=,Usher,Unknown,281193,52.0,139|125|109,5228
CHOb2SZzyQtyH7OqiNwjv8QIi0nZj77szqJdYT499m8=,伍佰 & China Blue,Bai Wu,256371,3.0,465,4381
J9EcIEDOoNbdN2ku4SGtIp0pmg/k+NRWLOZIra16DUk=,韋禮安 (William Wei),韋禮安,322664,3.0,465,6508
KcQ4assZxaXsdizqxGjUSAY7CNc6+6hQzpVsjnWsShQ=,楊凱琳 (Rosie),艾怡良,247676,3.0,458,6970
bJPjyKz6tOc3UpQzet8ELZ440bPVHYISNnUSAwVICMo=,A-Lin,劉勇志,255582,3.0,465,12106
fAvk4PnwRTq6Bc44r7eya0t2WA8r0UbotIYXbuGJXy4=,徐佳瑩 (Lala Hsu),小安,283062,3.0,458,13325
t8J0xnEWc4g/CPaonHBKcXxgpj0fO/PZbdB7QnBs8R8=,朱俐靜 (Miu Chu),陳偉,281704,3.0,465,17556
Of6g3RC1YKF1eqWmOoAP81ao6HmB2zWvXzCUzwUdG1o=,楊丞琳 (Rainie Yang),Ying-Jian Chen,260969,3.0,458,8217
AHGbHml7uGanmQhD8r2LZtIEH0IeOue0PSBILrKSjig=,LOLLIPOP @F 棒棒堂,Unknown,246595,3.0,465,3759
6ViafKBc4v8Br1sy/+B5N2uPtSxnS3MoGi01pikCJ+s=,張韶涵 (Angela Chang),Sorvaag| Hanne/Hansen| Martin,240326,3.0,458,2570
W89NO6QamqZ6Dt5q/VcKgjurj9G1PYg3vTAwbrHKahc=,Against the Current,Karl Schuster| Max Martin| Taylor Swift,178782,52.0,465|430,10535
gYCZbvFEc3qOmPpWK1PE/xumcMgf6dhOlDkQ/QrV2uk=,Various Artists,Gregg Alexander|Nick Lashley,219567,52.0,465,13735
rd/anEWgft4K0XIAuAa+/+6ecFzWomCBYz712iiEjHM=,睡眠音楽のアカデミー,Neuromancer,227971,20.0,940,17056
4MUZRS59s1lpY76Z7ytG04sTVx4gCLYs5uty39OlXeI=,梁文音 (Rachel Liang),Pei Ni Dai,349320,3.0,465,1932
o0E+0qKXkslhgcrGfjQzih3G4evhjnsYKAeVaUX5azY=,周杰倫 (Jay Chou),周杰倫,257567,3.0,458,16005
IFuwPqVfCoxJ3md5/QVex+rITdpQusPnmoB/jSqC5Oc=,小男孩樂團 (Men Envy Children),程子珊/Skot Suyama陶山,255895,3.0,458,6213
J+1iUzOWVpAaUiDitGbjME9i0uWZNZmQfWxtphZ8MLg=,滅火器 (Fire EX.),楊大正,262199,3.0,465,6445
jyu3ugnu6+48659aX9YYr537I5ls0TOLetdFF3a+WPY=,李玉璽 (Dino Lee),李玉璽,206471,3.0,458,14750
DdBUBF3IKosz8HWdnYmnfK8fb4NES1wx4eC2zVVTxwM=,TVXQ!,Unknown,215295,31.0,465,4789
TvdeuotjAK9uM/gvDCcmTOkpDBuHPQt9BDKk5RdUPwU=,汪蘇瀧 (Silence Wang),汪蘇瀧,232826,3.0,465,9891
PJ1Or19VNOVYQU2tGjXzGHSaj52uyRFdeI6DAoYQa2I=,Alesso,Kahouly Nicolay Sereba|Vincent Dery|Alessandro Lindblad|Ozzy Jaquesson Sowe,240372,52.0,1609,8430
85vLXDLjLfx4Z0Xs2Q9LMCy27L/5PpBOwtCGU4avCxE=,梁靜茹 (Fish Leong),郭文賢,282331,3.0,465,3079
7K3vyUt2298CPWL1Crh5qzaqW8/OpfXzZrFyxC1Aevo=,鄭中基 (Ronald Cheng),黃忠原,294893,3.0,465,2819
ezW7Wvo7JavKhVV27yf+bnqWmAc3/in07ahx2CeVrhY=,范曉萱 (Mavis Fan),黃國倫,280241,3.0,465,13247
gxINclQ5Sc3sv9w0DAoS8f/O3xZCinNKM/WO3Hfi+30=,無印良品 (Michael & Victor),光良,235728,3.0,465,13856
/vRMwxfCQC55cFGMLtxZlAqhDFW/aPQMGdkRnykeWyc=,王力宏 (Leehom Wang),王力宏,233376,3.0,458,595
iGYyCzi+aoYW79ESZsNTM5bbZA3BfObhtgGgfbwNhII=,原來是美男 電視原聲帶,Unknown,229923,31.0,465,14232
99Nalqs2EMVI507i243Ik7IN7JHYz3m2srXOCdtQ+1s=,NEIKED,Victor Rådström| Elina Stridh| Dayo Olatunji,188824,52.0,1609,3405
zUYa4wd68dCx1yhm+4cUsQX6W0n9Rlq8ko2aoNOgy/k=,Lady Gaga,Lady Gaga| Florence Welch| Mark Ronson,255326,52.0,465,19423
fVPTLadZXSiYYv7nRyVPf4KDAL5EzTm4wRo8S6FD2sk=,Various Artists,Unknown,282331,3.0,921,13442
Lz4/NFdkrNW3ZrNEzBzAbzGrau+Mk2LfbdUrHfpxWKg=,Various Artists,Unknown,257695,52.0,921,7375
9rS1pggIAZvPAzjbu6DsUnPinNED/82KrJ3RD2rDJ4E=,蔡依林 (Jolin Tsai),Savan Kotecha| Andrew Marcus Frampton| Wayne Wilkins,215457,3.0,458,3625
Ft7s6IK+yUdqwYQJG9tiWGWD084oGxUBUSBPFAp/gTk=,The Chainsmokers,Andrew Taggart|Elizabeth M. Mencel,190389,52.0,1609,5473
2+MHxWWJeWnu9jEIReQ6fyFB5EqEVK/zvDNFXvi0vnE=,孫燕姿 (Yanzi Sun),Huang Albert,220656,3.0,465,1214
34rb1qmWbGB49AcPKL/urbaS9E0m0SwggLGqb4ecZ74=,李聖傑 (Sam Lee),Unknown,259274,3.0,465,1560
OEXvGE/r3yhMjFGw8i2aYtEc7JcyxVpyCSBIVKMpXIM=,梁詠琪 (Gigi Leung),Unknown,257671,3.0,465,8094
5RaoXn602fJZaM25vNVBMFXTmRM/aX+2b00RCbpQsqs=,MONSTA X,Giriboy,222458,31.0,1259,2275
jQ+yUwcaC0BO1AHvo8pWzxVXDSAlPQgh+iYDF3pTv2A=,SUPER JUNIOR,Unknown,216607,31.0,465,14595
Lji54e118vSzZAyW5txYL4/NLUcjaOf1hiyBjPFjdxw=,吳宗憲 (Jacky Wu),蔡宗政,282446,3.0,458,7306
xqzVfXUhoUySQRG14uFOtUT6ezQmIS4uZsB1tTggOhQ=,DVBBS,Unknown,187245,52.0,1609,18954
az610SGrpDBYEuYrtZfztT6TAQuFFQP0ZBayjzhVMNQ=,Sunny Girls,Unknown,207307,31.0,444,12017
NGGXOVTfxaeWP5FCG4FqEXThMN5oArLN3V6gG/XFBnY=,小樂 (吳思賢) (Ben Wu),秦洋,252342,3.0,465,7784
JanYIb7RkNXInX3GUbCTGc4/CuV7JUBKmeV2xGCci3A=,五月天 (Mayday),阿信,200097,3.0,465,6657
pgnbygvU5jeUqckeK9/XJiED5mZZnMTp1S30sAHAq5c=,G-DRAGON,G-DRAGON | Jimmy Thornfelt,202594,31.0,465,16509
mzGtmUOe5+GRECrhCjAkq963XgkOeVY1qjkebGavBn8=,Red Velvet,Korean Lyrics by Cho| Yun Kyoung (12.5%) Albi Albertsson / Belle Humble / Markus Lindell,211173,31.0,444,15675
jJ5NzesskmtdmPjlcWUXLwVUbDcXs0R/xFnuV77PRm4=,江語晨 (Jessie Chiang),周杰倫,250462,3.0,465,14561
4MP1CyaOyFJKM23g2ktzdX3qXRiUgdTp3cIR7+9fkH8=,Lady Gaga,Lady Gaga| Mark Ronson| Hillary Lindsey,205264,52.0,465,1931
nx6Os5i89ntOHf2G8E8CowH7yuOLgpk0AVwcUXQkAiM=,光良 (Michael Wong),光良,265195,3.0,465,15982
zyWRoBcWg/BCSSQpntpEW3juLyu5E1Xyqsh8lJeM9Cs=,鄭中基 (Ronald Cheng),Unknown,297679,3.0,465,19580
zsFSYYWuv9uObVw4Y0JuNwnsxucP8hFk30X0ZoU6Kww=,艾怡良 (Eve Ai),蔡旻佑 Evan Yo,254119,3.0,465,19550
wRA+59F4RL5WfpyWX49GII65HovKdmQCZhmzne2XLlY=,One Direction,Unknown,197172,52.0,465,18508
kGR4nUWfNEMgrUUEugQkoRAqjaXvQpL3DZp6Mgb7FCI=,黃妃,Unknown,329247,10.0,465,14856
Sy2Gw9PNGHMQ/e2OcRbWaWZ0V3fQZH97ZYXR9JMQr78=,SEVENTEEN,BUMZU| Hoshi,225332,31.0,444,9592
kqlLZYoJ6B6bRNOHAdwrZ3Nj4p1sGk3Sq3OCPD3dpnc=,Marshmello,Unknown,233221,52.0,1609,15041
5tmERMwUJxeJmDu2FU4d/zFS3xSmph43lzSNjKIBKx0=,f(x),Unknown,225790,31.0,465,2376
ER5B1LAkjN5WeBJhT1lzeLpuaG/VuNCOjlDq6Skm5UI=,CHARLIE PUTH,Unknown,192078,52.0,465,5055
DPOloTL5WOd174oNcVzrIHsi4W+W1Qb7REAg/KB6BiE=,小男孩樂團 (Men Envy Children),Skot Suyama陶山,239255,3.0,458,4713
2x3657W1f1w5evfTkvwOZd5NAYcjThg4Ox6Eg06Yi64=,林俊傑 (JJ Lin),JJ Lin,228571,3.0,465,1519
ZXi7rHKnsv7nw+/eylqddWOeG3YA1rF4V1m9Zk3ZSWg=,蔡依林 (Jolin Tsai),陳文華,273031,3.0,465,11566
Z+1DkhSTdETtjbBsX+tem5TcIedI8bGIM1uOqc5kjTQ=,Old Dominion,Trevor Rosen|Matthew Ramsey|Brad Tursi,206610,52.0,1011,11406
5FNIWYHOs0hdARwjDFMJ2hXF8MZio0mMJ0ReTiMyelg=,Fort Minor,Unknown,235311,52.0,1259,2218
0r1CZoEJaOO09Qf7wtGsJg+fkttIe5clz1Dg875117c=,Maroon 5,Unknown,196765,52.0,465,888
5WJmWMJ1ffUhJXcj7aw7G0BxCRMs3S99G7ZETIM2vl0=,五月天 (Mayday),阿信,245028,3.0,465,2292
sljTCI6GnfcKWJQ7DKEbYwqFx1ofJ1vkiSwojhjKjLs=,吳亦凡 (Kris Wu),Unknown,190310,52.0,139|125|109,17429
PF4X15euKL9zdTj9D0amcwneXXhvh804lz5jVMkI+W0=,蔡依林 (Jolin Tsai),Unknown,193619,3.0,465,8405
8ntMa6LukXMqrgFJbluW5ZKJoRNEUyFkWfyVpwmzv/4=,曹格 (Gary Chaw),曹格,267807,3.0,465,3301
eX7jp0hWneZcYRc44FY46msYsF/k4p1KXmyZVG3PkV0=,Snow Patrol,Gary Lightbody| Nathan Connolly| Paul Wilson| Tom Simpson| Jonny Quinn,266286,52.0,465|359,13118
9i8b01Q7WlSeQrLwEEl0ShIdMFGQ2ae2Mq4JjhMtCmI=,SISTAR,Unknown,194298,31.0,444,3573
mhJydllMh4zsOFyyWFsDmtCbHye9mvuN57BRvnC2dPE=,Various Artists,Jack White,230713,52.0,359,15598
brqfEaVOFPbZhFsFNrElP8GDYW/9eRkqRTTbWBmjNW8=,FKJ,Vincent Fenton,234985,52.0,Unknown,12268
wInly/0Ar7NSMV38x/lU0Xh8Y0MLA6n5n8xdQG7JEhQ=,FTISLAND,Unknown,233267,31.0,465,18471
rXmWu2F5KuB3qCgnxeAgs1f5IyIlnORDfwFd0OvyLck=,Nico & Vinz,Unknown,247536,52.0,465,17030
JoCXFhUc67bYhw/dM2pVjzFpV2xbGK9QixmqZRJlwSM=,N (VIXX)| YEOEUN (MelodyDay),Unknown,273136,31.0,921,6721
2LUTm4KstVzi7TuB24NoniFID6oLuU4VL7bDbbSM0TU=,陳奕迅 (Eason Chan),Zhong Yan Liu,262269,24.0,451,1327
P+fmNiGvkaidLVjx9R0av2QqMxd2FuSq4atTGd57gsI=,Kaskade| Felix Cartal,Unknown,246752,52.0,1609,8332
Pdf/YuZKKb5KSjzpV+ClMSC6G8DdaNSQB1APMlpu9DA=,彭佳慧 (Julia Peng),李偲菘|李偉菘,256301,3.0,458,8524
e+Vvkq8Fz0Ggr/ChumolQvRNfd4c7Y5tm8l1MzWA4Pk=,梁詠琪 (Gigi Leung),Unknown,209920,3.0,465,12938
3lZKi/fHqk5D5Nso3cMaWfUWiL5jC/AiwprBUjThe1c=,5566,Ao Jie A Ge,251193,3.0,465,1757
BYBO2FYmzfeyuGeIV57iifEhQ4l3FjmYj2kzkIwubRE=,宮崎駿映畫音樂,Unknown,238840,20.0,864|786|850|857|843,4169
qn+XcFoHbyUc003F/gVETnDbjN4imFz81D78x2+KIy0=,Girls' Generation (少女時代),Roel De Meulemeester| Guy Balbaert| Stefanie De Meulemeester,237029,17.0,1609,16833
bVkl0rHtQwLFa/sd4R4F5tzwWwsKdYGfIE+90X5YUg4=,Omi,Jenson Vaughan|Karl Wolf|Matthew Humphrey|Frank Buelles|Omar Pasley,206455,52.0,465,12158
iyln23A9e53jLFDnREXxwsYSIYQQK8dFHY2Q1XuaCbc=,Carla Bruni,Unknown,175310,52.0,2122,14456
38SBHyxTHIfTV2T8sOKXM4kgQQ/lDRbKupZTda8t7PI=,2006 KTV點唱精選國語總排行,鍾國鋒,283794,3.0,465,1582
FhRwxrbGEmsvQARqTXNVFhdTnj3ytq7vnDYwJ4rUJiM=,Justin Hurwitz,Justin Hurwitz| Damien Chazelle,125852,52.0,921,5419
93HhgGxVHgZRDsWqvl+vfhtvyPBWg2QvH9EUNGEQkKw=,Various Artists,Unknown,230667,31.0,921,3382
P0qhijUjzCJRpR2d/i8iWixuJPdldNnf04B9J2opAVA=,劉德華 (Andy Lau),陳耀川,270419,3.0,465,8345
R+6i6/P76FcmbUe3dw2vB3oEyegmYwuwfUjTxeC2f2A=,陳威全 (Vchuan),陳威全,239804,3.0,465,8948
uaVKrFRMxQg2RdKa3+g1Ck2kx55bkKloZ0xpaxCBqRg=,Various Artists,Unknown,262687,3.0,465|921,17973
7FXt1wSS8ilGlmNNSnl4hOEvm3MZy3HBTBmSgL5q77E=,古巨基 (Leo Ku),阿沁 (F.I.R.),219742,3.0,465,2796
fc8frZJacNy5CO9ivfEb786ZowMZd0FTaiFC3L5GdRs=,Justin Timberlake,Justin Timberlake| Chad Hugo| Pharrell Williams,283747,52.0,465,13475
caMpRemS5tbwcug2wUD6g8vhMw1TYQSG7Sn7LrSnvyg=,Simon & Garfunkel,Unknown,292664,52.0,465,12511
S8//DdFprgdn/5eDE9rtfn95rAQ1Z0WKj2wbajJt+dQ=,The Weeknd,Benny Blanco| Abel Tesfaye| William Walsh| Magnus August Höiberg| Brittany Hazzard| samuel Wishkoski| Jacob Dutton,206007,52.0,139,9322
EwzmKV+/PAoebCejRq4jBzHgRPaHESrYugNIubwdYW8=,星光幫,Rolf U Loevland / Brendan Joseph Graham,281495,3.0,465,5206
qwvzHyHAOAkYlRjeze4l9AIPTyHxnHqu8sRYe5p3q4A=,BANGTAN BOYS,Pdogg| Slow Rabbit,85995,31.0,444,16870
osoYi2r4J0EIEOyzl0o1YIPEyS+EiB9FFD9dJVr5OG4=,G.E.M.鄧紫棋,Unknown,304738,3.0,Unknown,16271
+1pgqoHhV/VuQ1e3xLffp8Uhv6F8B83bJcB1qbFYW34=,Mariah Carey,"Mariah Carey| Jermaine Dupri| Manuel Seal| J. Austin| Darnell Bristol| Kenny ""Babyface"" Edmonds| Sid Johnson| Bobby Womack| Patrick Moten| Sandra E. Sully",201363,52.0,465,16
lcQ+9+TbuYoi4ELn7hfnNfcZRUnzPFYmOYXD5n19Ivs=,吳克群 (Kenji Wu),吳克群,286824,3.0,465,15266
UFnhOHHNAlGtohxQ+nzu9zubASD2E3aQdyL7E8FIJQA=,徐潔兒 (Jill Hsu),Unknown,281286,3.0,465,9985
BpN0jEzAoS6NQvLCE4QvwnUulZF07qxAHsEBjcEsr6U=,Cheetah,Unknown,212427,31.0,444|1259,4265
BQ+feVMV6QFWfldh2enONwPZHG7+w30LV0aPXWvhWog=,喬幼,蕭蔓萱,249024,10.0,2157,4123
NDb6D7Nw9fSKID5iEu57EL6MygiIYhiZZIko31AvFPo=,Richard Clayderman,Unknown,198716,20.0,786,7767
jnGbdQf3X7oUw/drSYwSH3VmFNc/uQfcm7IwqnwhZME=,張清芳 (Stella Chang),Unknown,132597,3.0,465,14701
5znN+k23kbEO/WdmJGuUXgv0zMghd+28TcwvT4ueymo=,Carrie Underwood,Unknown,200063,52.0,1011,2406
bxf8jySFaooTPTuW2RRjNawHe25kzMWi44Iqfn1+Pow=,Bastille,Dan Smith| Mark Crew,238979,52.0,359,12293
RfvMqAG0vfmJDv5RKfrJeOdfuJsYJYFLHU2alLbQo/w=,Stan Getz,Harry Barris,184273,52.0,2122,9169
txJheIHn2j5uPbu23VmlSeAV0MUse5sp/yEPZBuNAS8=,Under Lover (地下情人),胡睿楷,205844,3.0,1259,17784
K4qbri7MW8iWKBQ9RB4PNP4xNJJPjTVnwKPUVLoZNuo=,Post Malone,Justin Bieber| Louis Bell| Kaan Gunesberk| Matthew Tavares| Austin Post| Adam Feeney| Julian Swirsky| Tricon Markous Roberts| austin roser| Anderson Hernandez,234150,52.0,1259,6812
z7CIIpABn6h/HEI/XYjAGq3PvDqBGzLDeG5JlnXNxTA=,miwa,Miwa;Naoki-T,339696,17.0,465,19331
0l4yyyG5R+iElBscC4No6Ty1ER8BxGICIFCO5ruWkT8=,aMEI (張惠妹),Diane Warren,217652,3.0,465,850
CurQ3MihpOa3XrFjH4rBMe4OaFcOxxZaGrDNYAnETZ8=,Momoiro Clover Z (ももいろクローバーZ),すみだしんや（Sumida shinya）,315977,17.0,437,4566
1uLx++ntubLD05knO3bySzd3t8mBk+GWpYKoTEsAd7o=,Ellie Goulding,"Ellie Goulding| Greg Kurstin| Maureen ""Mozella"" McDonald",196347,52.0,465,1184
Q/Zz29NFnn9/NbxK4GsAYo8l1Y3TdGAhm2MuHd5alj4=,Travis,Fran Healy,179722,52.0,359,8653
m7pmGmzJZQHrDfAoRxd/sTErTm+8agVWL8nGeEcWrck=,林憶蓮 (Sandy Lam),恭碩良 / 常石磊,332231,3.0,465,15424
+wpeeeCJPewGSwJ5x/eMEbdoeerbE5GA0G3WL5YW5Is=,江淑娜 (Nana Chiang),Unknown,203258,3.0,465,298
KB60SHPwiELKcSrdX0D8NgU6wYehk23p3prGwUc0Un0=,Akon,"Aliaune ""Akon"" Thiam| Giorgio Tuinfort| N. Fisher",253747,52.0,139,6836
XxXeIy8JjzWPj6H6BYhePTcR1zpQBGGGuc0oqOUBrpw=,彭佳慧 (Julia Peng),劉沁,262246,3.0,465,11087
mCZ3UPzRiC1K7pMtbrMfgnqv/v/OQf6Gck6SO+bTiLc=,GOT7,Unknown,181812,31.0,465,15442
1fHHMSQOqWNzmTiySuo3BP94jdaiph7wcDB4J+/ThYQ=,Pulp,Unknown,244877,52.0,465|359,1117
W0KaK5CLyyv5oJdCnihPVJ1Rwe01tGfiTj15SpSDTWY=,周華健 (Emil Chau),DAVY CHAN,276271,3.0,465,10496
KDkrIBpimSONnosu2VElAoP3V3WtZ2WrEPme50ANrBA=,邰正宵 (Samuel Tai),立川俊之,270001,3.0,465,6847
Xy3cGOjm2V1MF7SZGA36NEC7b46NVBXvLnBDWXOl2FE=,Ikimonogakari (いきものがかり),Yoshiki Mizuno,274599,17.0,437,11091
4k22GaiiI9l/s68RWsraPxv0n9I/FlGKkFC/EfBC1l8=,孫燕姿 (Yanzi Sun),Peter Li| Si-Song| Li Wei Song,271627,3.0,465,2051
zQo8AOpl5Nk4EC4hBIsgPSRMrvDutc16UpFCChiX98w=,Nathan Sykes,"Nathan Sykes| Harmony Samuels| Edgar ""JV"" Etienne| Major Johnson Finley| H. ""Carmen Reece"" Culver",250775,52.0,465,19408
iJ3rNHwS+u9j8/MjGSdhvRMUhHTc4pUA7o60qxaM/xw=,ジブリサウンドトラック,久石 讓 ( HISAISHI JOE),176535,17.0,921,14243
NUmuTODKg1rBQT1AXaH17S6KbMhqUsJ2V6V3CD/qlPk=,陳楚生&SPY.C (Chen Chusheng&SPY.C),陳楚生 陶華 王棟,244088,3.0,458,7847
Qm2eGyoiwTtfIcLfU5LIzcCQJB3nD9wPbEs9mZxYE0Q=,吳建豪 (Vanness Wu),Jae Chong+Jeffrey Kung,221204,3.0,465,8870
gd0rw4wxhlmJnPSqIV9HvYdU8UKQl6gle+0ANQoPQI8=,David Guetta,David Guetta| Giorgio Tuinfort| Thomas Troelsen| Ester Dean| Nick van de Wall,186331,52.0,1609,13761
K1mK0TXtXGMJRQZtym8LqshbaIn2XB4gLQXXb9m/kIM=,Travis,Unknown,236251,52.0,359,6800
juFMArhD5il0tBiRcpz5xxrQ3Wm+2WMdj4Yy4DQ3QXc=,[Alexandros] ([Alexandros]),Yoohei Kawakami,269258,17.0,2022,14733
u8Q6Grmbv9WC9rJrJJKDTIloFmtJiyl0zUFgZYscqyg=,Bandari,Unknown,213681,20.0,947,17840
BZdui/72FUXV0CIRMkuCWjEV+nY8mXREi/3VZajjMuo=,PIKOTARO (ピコ太郎),ピコ太郎,151823,52.0,465,4177
5waEL4syXcNC6n0Y/aVTXI3cBv9MrxbmFP35+fkTvdk=,Mrs. GREEN APPLE,Motoki Ohmori,229227,17.0,2022,2387
kbdF968HOmekbqjkL2g0eXCYoHRmRlNoFyMhtgt03AY=,BANGTAN BOYS,Pdogg,321619,31.0,444,14967
caDhMYnP2WUBjTJiJ4/Wv0EUWwbF1cJ7wsgkiWJ8EFA=,証聲音樂圖書館 ECHO MUSIC,Homer Greencastle,192992,52.0,2122,12508
bLdggWuQb/vlzp180SMxo9II34UWO13Z9wVvHjQg+vc=,KAYTRANADA,Kenneth Gold| Kevin Celestin,344084,52.0,1609,12117
9DhlODR3ci5fMvwczOynIvHhLB3oUDfDyYmK+udXguc=,王笠人,王笠人,234788,3.0,465|458,3428
p/VaHNpHfpUIdHQ5lFCjrtq+0ZdatzB4HvtDZVjlx44=,韋禮安 (William Wei),陳建騏,245655,3.0,465,16319
WL1i97frg1eodcigI90MkAYE0xT+g4epL0Noia2QCqc=,Toshinobu Kubota(久保田利伸),Unknown,287137,17.0,139|125|109,10609
3O40mBcfgus9IS8x2xvdv05M94YGlUtBZl9M6hqLwG0=,AMIT,阿弟仔,196754,3.0,465,1653
0obiCnlB7ZSug25D842k6F0K7bAoRjwUBRhUGhK96B0=,Various Artists,凌偉文,285071,3.0,921,875
tGiONIOM7UsZYOiwvgEWStyM+7Zw2ZqNG8AmT3FzBuQ=,謝金燕 (Jeannie Hsieh),謝金燕| Tung,214309,3.0,465,17603
gZphe9aRvr0vVO/oEt23amqyDc+YabbIJ9WIzZTVjG0=,Flo Rida,Unknown,225018,52.0,1609,13745
k8DZF0FFuy2GydI7mnH1tH50pFcEQMPYVD/A7Y/T0QI=,田馥甄 (Hebe),陶喆,279405,3.0,458,14810
m2ffEK0etb98L3g9svNpt5SrstYSjtgNWLut0e56XKU=,陳奕迅 (Eason Chan),Eric Kwok,273345,24.0,451,15398
XiVZnpyU4TtrNvfUplThrizR9FNz4ibqLdZjuL9AEHQ=,郭靜 (Claire Kuo),阿超,261328,3.0,458,11027
Is8/RS7bLT8jEm4Gvo6Afqz5KboASsRVM/YlNS82Y8A=,楊丞琳 (Rainie Yang),Da-Zhou Jin,259668,3.0,458,6411
6T5s7Vh9lfg/ZFql5pg26H41KlT8UaB96wAmJk137cs=,嚴爵 (Yen-j),嚴爵,233534,3.0,465,2558
lVndRIEbKqQrHLJDW5ADBVbaVMVXNlDNKB+daldP9/c=,任賢齊 (Richie Jen),Huang Sheng Feng,253466,3.0,465,15229
RD7553YBrkgX9d1Y7ev9yMQDc2mk9Ypu+xU0EU27F98=,蘇打綠 (Sodagreen),吳青峰,296936,3.0,458,9027
X77gM+iW/JoSCkkbdLbM53JYc2OdoYoMNwd1OqHo2QE=,羅志祥 (Show Lo),林倛玉,302497,3.0,465,10832
eMKYDKhAH+MAZ/Alpv41Xa0mC1F3IMEXASgBJYtRjYY=,Diddy - Dirty Money,Skylar Grey| Alexander Grant| Shawn Carter| Jermaine Cole,238701,52.0,1259,13070
pWMqMBYb+SI7q1e4SZZ3NNp6fCrhXY9hLqEWPikj1Q4=,Leona Lewis,Unknown,229645,52.0,465,16464
zfMkPH2kJTt9izfjsbUmTNoEEZFkBgcFcXWjfJt0R+0=,Taeyeon,Chung| Joo Hee| Greg Paul Stephen Bonnick| Hayden Chapman| Carolyn Jordan| Alice Sophie Penrose,177586,31.0,444,19483
6d4bdLwQYlKxVbhBOnqaJ19z8rkrSuEmSfI8IQuBrJo=,Rachel Platten,Rachel Platten|Dave Bassett,204182,52.0,465,2606
mcsZMnFKvzQP6q/0rE4cI5KB+bj4U7W8x+dtsUr5718=,楊凱琳 (Rosie),Perez| Rigo/Bell| Hayden John/Lundback-Bell| Sarah,289654,3.0,458,15579
3pW3xrnsLRBx3hvoOGQ686d/7sYw+WHCjScVC8ZAUn0=,LMFAO,S.A. Gordy| Stefan Kendal Gordy| J. Smith| E. Delatorre,222540,52.0,1609|465,1775
ejjXjaEiP5tIwawqLdEV5y1j3TYt3Wuzn48Pu1fEVMs=,大嘴巴 (DA Mouth),Starr Chen,173662,3.0,458,13173
yZD8YUFiUHVPcR1S/WVxopCjlh+8JyU+/CHY8qC0mMg=,Lady Gaga,Lady Gaga| Mark Ronson| Josh Homme| Michael Tucker,174242,52.0,465,19166
WONK0/WrOlqJm1XSKBIc3pe2GclaYE3AvU8LQ9HYGfw=,Richard Clayderman,Unknown,160821,20.0,786,10623
kwS+oKUTHIxanJdrqGTYkCQsooHDdIDwMqcP3HwKtkY=,梁靜茹 (Fish Leong),Unknown,286197,3.0,465,15066
jVb0M+iRAIhDTUpt9BYLoDXIMkxKjpAIRA5GDZnSmNk=,Beyond,Unknown,339173,3.0,2022,14629
KXnqi2sn8Z03c1zqt1HlZP4efFcxx6LrBlKYL7vvPTo=,張國榮 (Leslie Cheung),Dick Lee,300721,24.0,451,6948
Ov+ki3yEuujYt15/fA+66LQinDk27VNFzuhJgjOnbG4=,Ed Sheeran,Unknown,235389,52.0,465,8297
40Q6g166v/ksBUOUem+NnPP5m7x+XLT76Tw40Zdjf+s=,Various Artists,Jeon Haeseong,200620,31.0,465,1835
t5N4SW7xY+cKveS0cGqQ0wXJW+lkoV2AtmsFnGjk8P4=,Michael Jackson,Michael Jackson|Paul Anka,246134,52.0,465,17537
eIOaRNb5Hlf7m6fWl205Fo0ia99XLBWsQ9x3Ph4Gd7o=,陳星翰 (Starr Chen),Starr Chen、J.Sheon,177888,3.0,458,13047
zpX0OnT5wqRtsfsw8V1K78m0V3drEInc+IRctbrRcqE=,amazarashi,Hiromu Akita,339069,17.0,465,19534
7apBsa2wWRfd+4K0dpxcZ4jxJ0d3YjG/7GtlI91x0EI=,Various Artists,Opetaia Foa'i| Lin-Manuel Miranda,141363,52.0,921,2907
poqemaJtThpZQhFthbIN5L2WdYjv7fLWip6esJHCLgs=,孫子涵 (Niko Sun),孫子涵,204486,3.0,465,16548
SLVkWdMCX1tBMOLQHkq9CiA/Lbtg1FT47P5qULl+pMk=,陳零九 (Nine Chen),陳零九,313887,3.0,465,9395
